 
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1252","Herrmannsdorf concentration camp","Zwangsarbeitslager für Juden Herrmannsdorf","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/480","Landeshut concentration camp","Außenlager Landeshut","16.0333","50.783298","http://data.ehri-project.eu/vocabularies/ehri-camps/433"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/178","Augsburg (Michelwerke) concentration camp","","10.8587","48.3765","http://data.ehri-project.eu/vocabularies/ehri-camps/177"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1385","Hardt concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/708","Hamburg-Rothenburgsort concentration camp","","10.0438","53.5432","http://data.ehri-project.eu/vocabularies/ehri-camps/685"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1914","Truskavec' concentration camp","Zwangsarbeitslager für Juden Truskavec'","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/707","Hamburg-Hammerbrook (Bombensuchkommando)","","10.0304","53.5451","http://data.ehri-project.eu/vocabularies/ehri-camps/685"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2582","Chabanet concentration camp","","4.5","44.722778",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2279","Rudziszki concentration camp","Rudiškės concentration camp","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2146","Naprasnovka concentration camp","Naprasnavka concentration camp","30.642939","54.288091",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2013","Zasavica concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1251","Grünheide concentration camp","","13.8167","52.4167","http://data.ehri-project.eu/vocabularies/ehri-camps/803"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1384","Gutenbrunn concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/177","Dachau concentration camp","KZ Dachau","11.4683","48.2699",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2809","Bachmanning concentration camp","","13.8","48.1167","http://data.ehri-project.eu/vocabularies/ehri-camps/570"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1436","Petershagen-Lahde concentration camp","Arbeitserziehungslager Petershagen-Lahde","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/665","Metz concentration camp","Sonderlager „Feste Goeben“","6.1833","49.15","http://data.ehri-project.eu/vocabularies/ehri-camps/636"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1303","St. Annaberg concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/798","Riga (Mühlgraben) concentration camp","","24.1049","56.9465","http://data.ehri-project.eu/vocabularies/ehri-camps/788"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/532","Arnheim concentration camp","","5.916699","51.983299","http://data.ehri-project.eu/vocabularies/ehri-camps/530"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1569","Minsk concentration camp","","27.566666","53.9",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1872","Skorybol concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2767","Oelsnitz im Erzgebirge concentration camp","","12.699999","50.716701",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2634","Meppen-Dalum concentration camp","","7.3167","52.6833","http://data.ehri-project.eu/vocabularies/ehri-camps/685"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/229","Kaufering V concentration camp","","10.8833","48.0833","http://data.ehri-project.eu/vocabularies/ehri-camps/177"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/2501","Ksabi concentration camp","","-0.971616","29.092644",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/797","Riga (Lenta) (SD-Werkstätte)  concentration camp","","24.1049","56.9465","http://data.ehri-project.eu/vocabularies/ehri-camps/788"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1435","Petersdorf concentration camp","Polenlager No. 93 Petersdorf","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1568","Lida concentration camp","","25.3","53.883333",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/664","Markirch concentration camp","","7.1847","48.2473","http://data.ehri-project.eu/vocabularies/ehri-camps/636"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1302","Sakrau concentration camp","","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/531","Amersfoort concentration camp","Durchgangslager Amersfoort","5.383299","52.150001","http://data.ehri-project.eu/vocabularies/ehri-camps/530"
  "http://data.ehri-project.eu/vocabularies/ehri-camps/1871","Skole concentration camp","Zwangsarbeitslager für Juden Skole","","",""
  "http://data.ehri-project.eu/vocabularies/ehri-camps/228","Kaufering IX concentration camp","","10.8833","48.0833","http://data.ehri-project.eu/vocabularies/ehri-camps/177"
